ts,container,cpu_pct,mem_used_mb,mem_limit_mb,mem_pct,net_in_mb,net_out_mb,block_in_mb,block_out_mb,pids
2026-08-20T20:58:12Z,celmis-sandbox,0.03,39.78,3072.0,1.29,0.0,0.0,1.86,0.0,3
2026-08-20T20:58:12Z,celmis-qdrant,0.07,246.6,6928.38,3.56,0.04,0.02,71.5,0.01,25
2026-08-20T20:58:18Z,celmis-api,0.28,168.1,6928.38,2.43,27.2,5.42,18.1,24.9,11
2026-08-20T20:58:18Z,celmis-postgres,0.03,29.87,6928.38,0.43,5.0,4.54,4.99,29.7,10
2026-08-20T20:58:18Z,celmis-web,0.00,81.98,6928.38,1.18,0.37,0.48,14.8,0.0,12
2026-08-20T20:58:18Z,celmis-sandbox,0.03,39.78,3072.0,1.29,0.0,0.0,1.86,0.0,3
2026-08-20T20:58:18Z,celmis-qdrant,0.06,246.6,6928.38,3.56,0.04,0.02,71.5,0.01,25
2026-08-20T20:58:23Z,celmis-api,4.50,216.6,6928.38,3.13,27.2,5.43,18.1,24.9,12
2026-08-20T20:58:23Z,celmis-postgres,0.97,30.23,6928.38,0.44,5.0,4.54,4.99,29.7,10
2026-08-20T20:58:23Z,celmis-web,1.74,82.07,6928.38,1.18,0.37,0.48,14.8,0.0,12
2026-08-20T20:58:23Z,celmis-sandbox,0.04,39.78,3072.0,1.29,0.0,0.0,1.86,0.0,3
2026-08-20T20:58:23Z,celmis-qdrant,0.07,246.5,6928.38,3.56,0.04,0.02,71.5,0.01,25
2026-08-20T20:58:29Z,celmis-api,0.33,419.8,6928.38,6.06,27.4,5.45,18.1,25.0,17
2026-08-20T20:58:29Z,celmis-postgres,1.95,33.47,6928.38,0.48,5.01,4.55,4.99,29.7,12
2026-08-20T20:58:29Z,celmis-web,0.02,82.07,6928.38,1.18,0.37,0.48,14.8,0.0,12
2026-08-20T20:58:29Z,celmis-sandbox,0.03,39.78,3072.0,1.29,0.0,0.0,1.86,0.0,3
2026-08-20T20:58:29Z,celmis-qdrant,0.12,246.5,6928.38,3.56,0.04,0.02,71.5,0.01,25
2026-08-20T20:58:35Z,celmis-api,0.49,420.0,6928.38,6.06,27.4,5.45,18.1,25.0,17
2026-08-20T20:58:35Z,celmis-postgres,1.78,33.46,6928.38,0.48,5.01,4.55,4.99,29.7,12
2026-08-20T20:58:35Z,celmis-web,0.01,82.07,6928.38,1.18,0.37,0.48,14.8,0.0,12
2026-08-20T20:58:35Z,celmis-sandbox,0.02,39.78,3072.0,1.29,0.0,0.0,1.86,0.0,3
2026-08-20T20:58:35Z,celmis-qdrant,0.11,246.5,6928.38,3.56,0.04,0.02,71.5,0.01,25
2026-08-20T20:58:40Z,celmis-api,51.04,168.3,6928.38,2.43,27.4,5.46,18.1,25.0,11
2026-08-20T20:58:40Z,celmis-postgres,0.14,29.89,6928.38,0.43,5.02,4.56,4.99,29.7,10
2026-08-20T20:58:40Z,celmis-web,0.01,82.05,6928.38,1.18,0.37,0.48,14.8,0.0,12
2026-08-20T20:58:40Z,celmis-sandbox,0.04,39.95,3072.0,1.30,0.0,0.0,1.86,0.0,3
2026-08-20T20:58:40Z,celmis-qdrant,0.11,246.4,6928.38,3.56,0.04,0.02,71.5,0.01,25
2026-08-20T20:58:46Z,celmis-api,0.63,168.3,6928.38,2.43,27.4,5.46,18.1,25.0,11
2026-08-20T20:58:46Z,celmis-postgres,0.18,30.11,6928.38,0.43,5.03,4.56,4.99,29.7,10
2026-08-20T20:58:46Z,celmis-web,0.01,82.05,6928.38,1.18,0.37,0.48,14.8,0.0,12
2026-08-20T20:58:46Z,celmis-sandbox,0.02,39.95,3072.0,1.30,0.0,0.0,1.86,0.0,3
2026-08-20T20:58:46Z,celmis-qdrant,0.06,246.4,6928.38,3.56,0.04,0.02,71.5,0.01,25
2026-08-20T20:58:51Z,celmis-api,0.66,168.3,6928.38,2.43,27.4,5.46,18.1,25.0,11
2026-08-20T20:58:51Z,celmis-postgres,0.15,30.08,6928.38,0.43,5.03,4.56,4.99,29.7,10
2026-08-20T20:58:51Z,celmis-web,0.01,82.05,6928.38,1.18,0.37,0.48,14.8,0.0,12
2026-08-20T20:58:51Z,celmis-sandbox,0.03,39.95,3072.0,1.30,0.0,0.0,1.86,0.0,3
2026-08-20T20:58:51Z,celmis-qdrant,0.12,246.4,6928.38,3.56,0.04,0.02,71.5,0.01,25
2026-08-20T20:58:57Z,celmis-api,0.24,168.3,6928.38,2.43,27.4,5.46,18.1,25.1,11
2026-08-20T20:58:57Z,celmis-postgres,0.03,30.07,6928.38,0.43,5.03,4.56,4.99,29.7,10
2026-08-20T20:58:57Z,celmis-web,0.01,82.39,6928.38,1.19,0.37,0.48,14.8,0.0,12
2026-08-20T20:58:57Z,celmis-sandbox,0.03,39.95,3072.0,1.30,0.0,0.0,1.86,0.0,3
2026-08-20T20:58:57Z,celmis-qdrant,0.11,246.5,6928.38,3.56,0.04,0.02,71.5,0.01,25
2026-08-20T20:59:02Z,celmis-api,0.86,168.3,6928.38,2.43,27.4,5.46,18.1,25.1,11
2026-08-20T20:59:02Z,celmis-postgres,0.00,29.79,6928.38,0.43,5.03,4.56,4.99,29.7,10
2026-08-20T20:59:02Z,celmis-web,0.01,82.39,6928.38,1.19,0.37,0.48,14.8,0.0,12
2026-08-20T20:59:02Z,celmis-sandbox,0.03,39.95,3072.0,1.30,0.0,0.0,1.86,0.0,3
2026-08-20T20:59:02Z,celmis-qdrant,0.10,246.5,6928.38,3.56,0.04,0.02,71.5,0.01,25
2026-08-20T20:59:08Z,celmis-api,1.59,168.4,6928.38,2.43,27.4,5.47,18.1,25.1,11
